Reference:	"He et al. (2024)"
DOI:	"doi:https://doi.org/10.1038/s41550-023-02140-4"
Sample Type:	"Gas Tholin"
Composition:	"H2O:He:CH4:N2:CO2 (0.66:0.16:0.066:0.065:0.049)"
Temperature:	"400K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/76"
n₁ Error Units:	Uncertainties on n values of 3-4% from 0.4 to 28.6 μm.
k₁ Error Units:	Uncertainties on k values of 1-4% at wavelengths > 2.9 μm and up to 9% for wavelengths between 0.4 to 2.9 μm.
T₁ Caption:	Transmission spectrum of a tholin-KBr pellet made with 0.10% in mass of tholin powder
T₁ Error Units:	Not Applicable
T₂ Caption:	Transmission spectrum of a tholin-KBr pellet made with 0.43% in mass of tholin powder
T₂ Error Units:	Not Applicable
T₃ Caption:	Transmission spectrum of a tholin-KBr pellet made with 4.10% in mass of tholin powder
T₃ Error Units:	Not Applicable
R₁ Caption:	Reflection spectrum of a tholin sample analyzed with an incidence angle of 15°
R₁ Error Units:	Not Applicable
R₂ Caption:	Reflection spectrum of a tholin sample analyzed with an incidence angle of 45°
R₂ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"		"Wavelength (µm)"	"T₁"	"DT₁  (+/-)"	"T₂"	"DT₂  (+/-)"	"T₃"	"DT₃  (+/-)"		"Wavenumber (cm⁻¹)"	"R₁"	"DR₁  (+/-)"	"R₂"	"DR₂  (+/-)"	
1.1537851	1.5852616	3.593198828		1.1537851	0.006938213	6.637146648		1.1537851	0.929466354		0.654238877		0.069234095								
1.1537209	1.585257	3.593199296		1.1537209	0.006949201	6.764120947		1.1537209	0.929528681		0.653217318		0.069450648								
1.1536567	1.5852504	3.593199806		1.1536567	0.006956618	6.870580603		1.1536567	0.929598121		0.652430488		0.069686273								
1.1535925	1.5852438	3.593200327		1.1535925	0.006961577	6.941131593		1.1535925	0.929642551		0.651902264		0.069762701								
1.1535284	1.5852374	3.593200777		1.1535284	0.006965681	6.972663583		1.1535284	0.929641968		0.651581974		0.069594514								
1.1534642	1.5852301	3.59320123		1.1534642	0.006969017	6.959840175		1.1534642	0.929588142		0.651489856		0.069239302								
1.1534	1.585222	3.593201642		1.1534	0.006970508	6.896174392		1.1534	0.929482598		0.651698278		0.068869431								
1.1533359	1.585214	3.593202166		1.1533359	0.006969687	6.791018621		1.1533359	0.929342625		0.652184705		0.068664005								
1.1532718	1.5852069	3.593202813		1.1532718	0.006967291	6.675622875		1.1532718	0.929203914		0.652780594		0.068699792								
1.1532076	1.5852005	3.593203562		1.1532076	0.006964012	6.582513042		1.1532076	0.929104425		0.653312785		0.068930904								
1.1531435	1.5851944	3.593204356		1.1531435	0.006959461	6.518654107		1.1531435	0.929057617		0.653765141		0.06926083								
1.1530794	1.5851894	3.593205119		1.1530794	0.006952943	6.463400538		1.1530794	0.929042014		0.654257564		0.06961074								
1.1530153	1.5851866	3.593205799		1.1530153	0.006944925	6.392615143		1.1530153	0.929019964		0.65487964		0.069928083								
1.1529512	1.5851865	3.593206383		1.1529512	0.006936955	6.301010362		1.1529512	0.928969033		0.655593476		0.070181466								
1.1528871	1.585188	3.593207031		1.1528871	0.006930028	6.203120131		1.1528871	0.928899316		0.656294293		0.070356964								
1.152823	1.5851905	3.593207718		1.152823	0.00692374	6.122151817		1.152823	0.928846611		0.656893954		0.07044358								
1.152759	1.5851944	3.593208525		1.152759	0.006917576	6.082911514		1.152759	0.928850017		0.657301015		0.07044163								
1.1526949	1.5852006	3.593209346		1.1526949	0.00691262	6.1059982		1.1526949	0.928926974		0.657379436		0.070378223								
1.1526308	1.5852079	3.593210098		1.1526308	0.006911004	6.192953213		1.1526308	0.929058293		0.657037774		0.07028181								
1.1525668	1.5852134	3.593210772		1.1525668	0.006913189	6.312515819		1.1525668	0.929196541		0.656398772		0.070158385								
1.1525027	1.5852148	3.593211433		1.1525027	0.006916256	6.412102358		1.1525027	0.929298708		0.655814792		0.070015815								
1.1524387	1.585213	3.593212128		1.1524387	0.006915834	6.454824184		1.1524387	0.929357483		0.655625198		0.069886507								
1.1523746	1.5852127	3.593212806		1.1523746	0.006910251	6.446392318		1.1523746	0.929397149		0.655870985		0.06980151								
1.1523106	1.5852179	3.593213468		1.1523106	0.006902604	6.421214771		1.1523106	0.929434324		0.656274359		0.069750824								
1.1522466	1.5852289	3.59321396		1.1522466	0.006898485	6.404810494		1.1522466	0.929448755		0.65649728		0.069677478								
1.1521826	1.5852416	3.59321439		1.1521826	0.006901579	6.397388939		1.1521826	0.929404338		0.656391179		0.069509619								
1.1521186	1.5852507	3.593214821		1.1521186	0.006911188	6.393440016		1.1521186	0.929300432		0.656008886		0.069214823								
1.1520546	1.5852533	3.593215335		1.1520546	0.006923396	6.404188683		1.1520546	0.929191004		0.655457016		0.068843579								
1.1519906	1.5852494	3.593215959		1.1519906	0.006933906	6.446568057		1.1519906	0.929141722		0.654831517		0.068511536								
1.1519266	1.5852411	3.593216679		1.1519266	0.006939698	6.511046422		1.1519266	0.929169312		0.654295714		0.068322422								
1.1518626	1.5852318	3.593217462		1.1518626	0.006939192	6.554411719		1.1518626	0.929229941		0.654106456		0.068297579								
1.1517986	1.5852252	3.593218252		1.1517986	0.006932509	6.53587904		1.1517986	0.929266467		0.654441393		0.068360343								
1.1517347	1.5852248	3.593219082		1.1517347	0.006922335	6.459845412		1.1517347	0.929258707		0.655173363		0.06838007								
1.1516707	1.5852315	3.593219761		1.1516707	0.006913657	6.375927017		1.1516707	0.929225615		0.655880919		0.068255463								
1.1516068	1.5852427	3.593220272		1.1516068	0.006911117	6.333111438		1.1516068	0.929188315		0.656159012		0.067987093								
1.1515428	1.5852529	3.593220552		1.1515428	0.006915702	6.335451002		1.1515428	0.929142455		0.655949779		0.067688108								
1.1514789	1.5852582	3.593220676		1.1514789	0.006924076	6.343087515		1.1514789	0.929066441		0.655565299		0.067530677								
1.151415	1.5852587	3.593220821		1.151415	0.006931556	6.313132331		1.151415	0.928947694		0.655385457		0.067666057								
1.151351	1.5852574	3.593221159		1.151351	0.006935888	6.237285617		1.151351	0.928796892		0.655538052		0.06816205								
1.1512871	1.5852571	3.59322174		1.1512871	0.006938163	6.143842272		1.1512871	0.928642022		0.655852734		0.068978097								
1.1512232	1.5852584	3.593222457		1.1512232	0.006940684	6.071014854		1.1512232	0.928512908		0.656065489		0.069965158								
1.1511593	1.5852606	3.593223251		1.1511593	0.006944852	6.040980308		1.1511593	0.928426304		0.656019805		0.070889333								
1.1510954	1.5852622	3.593223933		1.1510954	0.006951135	6.053196147		1.1510954	0.92837696		0.65569905		0.071501734								
1.1510315	1.5852621	3.59322459		1.1510315	0.006959777	6.093062109		1.1510315	0.928342444		0.655159426		0.071634583								
1.1509677	1.5852581	3.59322523		1.1509677	0.006970131	6.142091763		1.1509677	0.928303731		0.65451023		0.071253815								
1.1509038	1.5852487	3.593225854		1.1509038	0.006979419	6.183074439		1.1509038	0.928264597		0.653939898		0.070440126								
1.1508399	1.5852354	3.593226439		1.1508399	0.006983706	6.203991114		1.1508399	0.928247271		0.653659288		0.069344533								
1.1507761	1.5852222	3.593227004		1.1507761	0.006981319	6.203255361		1.1507761	0.928266049		0.653742218		0.068165325								
1.1507122	1.585213	3.593227621		1.1507122	0.006974866	6.191155855		1.1507122	0.928309346		0.654038333		0.067137347								
1.1506484	1.5852078	3.593228332		1.1506484	0.006968735	6.181834432		1.1506484	0.928353346		0.654309218		0.06648735								
1.1505845	1.5852034	3.593229169		1.1505845	0.006964376	6.180812864		1.1505845	0.928391275		0.654472049		0.066335043								
1.1505207	1.5851982	3.59322986		1.1505207	0.006959152	6.181959563		1.1505207	0.92844078		0.654659642		0.06660761								
1.1504569	1.5851947	3.593230318		1.1504569	0.006950674	6.179707617		1.1504569	0.928517838		0.654992379		0.067066773								
1.1503931	1.5851968	3.593230499		1.1503931	0.006941578	6.183194162		1.1503931	0.928608949		0.65532409		0.067449149								
1.1503293	1.5852034	3.593230573		1.1503293	0.006938288	6.212662865		1.1503293	0.928678308		0.65530725		0.06761183								
1.1502655	1.5852077	3.593230791		1.1502655	0.006944208	6.278263314		1.1502655	0.928706203		0.654760125		0.06758211								
1.1502017	1.5852021	3.593231297		1.1502017	0.006954672	6.3654162		1.1502017	0.928718994		0.653934711		0.067496632								
1.1501379	1.5851854	3.593231988		1.1501379	0.006959559	6.446682592		1.1501379	0.928778909		0.653358719		0.067494258								
1.1500741	1.585165	3.5932327		1.1500741	0.006951472	6.50912652		1.1500741	0.928940747		0.653386246		0.067642746								
1.1500103	1.5851506	3.593233127		1.1500103	0.006931507	6.565331621		1.1500103	0.929210716		0.653918389		0.067921712								
1.1499466	1.5851473	3.593233375		1.1499466	0.00690741	6.633876996		1.1499466	0.929537794		0.654563442		0.068226011								
1.1498828	1.5851533	3.593233668		1.1498828	0.006886849	6.712103052		1.1498828	0.929842753		0.655026205		0.068386438								
1.1498191	1.5851634	3.593234283		1.1498191	0.006872544	6.775485515		1.1498191	0.930065613		0.655305351		0.068249101								
1.1497553	1.5851737	3.593235299		1.1497553	0.006862804	6.806649441		1.1497553	0.930199713		0.65554451		0.067786637								
1.1496916	1.5851835	3.593236531		1.1496916	0.006855327	6.820007079		1.1496916	0.930287415		0.655771698		0.067144261								
1.1496278	1.5851933	3.593237664		1.1496278	0.006849802	6.85212074		1.1496278	0.930381332		0.655837273		0.066583421								
1.1495641	1.5852024	3.593238469		1.1495641	0.006847083	6.926777479		1.1495641	0.930505242		0.655601749		0.066360512								
1.1495004	1.5852086	3.593239053		1.1495004	0.00684651	7.03175723		1.1495004	0.930649028		0.65514611		0.066595197								
1.1494367	1.5852108	3.593239511		1.1494367	0.00684475	7.13062283		1.1494367	0.930796031		0.654766233		0.067211576								
1.149373	1.5852117	3.593240114		1.149373	0.006838013	7.195358826		1.149373	0.930945345		0.654739027		0.068004084								
1.1493093	1.5852165	3.593240879		1.1493093	0.006826048	7.228054301		1.1493093	0.931102239		0.655065455		0.068765998								
1.1492456	1.5852289	3.593241693		1.1492456	0.006813825	7.254957235		1.1492456	0.931253735		0.655428486		0.069381683								
1.1491819	1.5852472	3.593242395		1.1491819	0.006808249	7.301599312		1.1491819	0.93136696		0.655435414		0.069847588								
1.1491183	1.5852643	3.5932429		1.1491183	0.006812059	7.370690459		1.1491183	0.931419001		0.654962498		0.070218262								
1.1490546	1.5852741	3.593243244		1.1490546	0.006820704	7.438446933		1.1490546	0.931422413		0.654298754		0.070521004								
1.1489909	1.5852764	3.593243518		1.1489909	0.006825889	7.470479856		1.1489909	0.931411518		0.653932182		0.070732106								
1.1489273	1.5852781	3.593243913		1.1489273	0.006823092	7.44591908		1.1489273	0.931401956		0.654138118		0.070823701								
1.1488636	1.5852863	3.593244387		1.1488636	0.006815833	7.372576276		1.1488636	0.931370204		0.654739269		0.070802419								
1.1488	1.5853021	3.593245043		1.1488	0.006812297	7.281148125		1.1488	0.931278082		0.655268366		0.070715229								
1.1487364	1.5853199	3.593245873		1.1487364	0.00681784	7.202821355		1.1487364	0.931115114		0.655371448		0.070636561								
1.1486727	1.5853326	3.593246872		1.1486727	0.006830779	7.149201139		1.1486727	0.93091303		0.655066528		0.070635379								
1.1486091	1.5853374	3.593247961		1.1486091	0.006844836	7.11115287		1.1486091	0.930720796		0.654648813		0.070746192								
1.1485455	1.585337	3.593248956		1.1485455	0.006854859	7.07427354		1.1485455	0.930569347		0.654390191		0.070959375								
1.1484819	1.5853357	3.593249645		1.1484819	0.006860041	7.032596534		1.1484819	0.930458557		0.65434914		0.071204428								
1.1484183	1.5853362	3.593249929		1.1484183	0.006862614	6.988785078		1.1484183	0.930370299		0.654423363		0.071340981								
1.1483547	1.5853387	3.593250049		1.1483547	0.006864872	6.946521097		1.1483547	0.930287165		0.654503732		0.071212569								
1.1482911	1.5853424	3.593250194		1.1482911	0.006867843	6.906173304		1.1482911	0.930199576		0.654546981		0.070750358								
1.1482276	1.5853465	3.593250648		1.1482276	0.00687187	6.86674103		1.1482276	0.93010281		0.654543781		0.070034021								
1.148164	1.5853505	3.593251358		1.148164	0.006877247	6.827291566		1.148164	0.929992695		0.654486483		0.069245885								
1.1481004	1.5853535	3.593252139		1.1481004	0.006883956	6.783753235		1.1481004	0.929863824		0.654393984		0.068553332								
1.1480369	1.5853546	3.593252859		1.1480369	0.006891216	6.72709897		1.1480369	0.929711512		0.654338131		0.0680197								
1.1479733	1.5853538	3.593253528		1.1479733	0.006897725	6.649449102		1.1479733	0.929537714		0.654406772		0.0676217								
1.1479098	1.5853522	3.593254209		1.1479098	0.006902528	6.554469685		1.1479098	0.929356775		0.654622375		0.067351969								
1.1478463	1.5853512	3.593254854		1.1478463	0.006905757	6.461756791		1.1478463	0.929194198		0.654892077		0.067287249								
1.1477827	1.5853516	3.593255436		1.1477827	0.006908725	6.399410587		1.1477827	0.929075615		0.655036968		0.067532771								
1.1477192	1.5853529	3.593255786		1.1477192	0.006913145	6.390201427		1.1477192	0.929015472		0.654885687		0.068089899								
1.1476557	1.5853534	3.593256073		1.1476557	0.006919743	6.44069767		1.1476557	0.929015742		0.654379233		0.068777701								
1.1475922	1.5853512	3.593256466		1.1475922	0.006927285	6.538265471		1.1475922	0.929071444		0.653623999		0.069295344								
1.1475287	1.5853463	3.593257115		1.1475287	0.006933274	6.655205232		1.1475287	0.929169206		0.65284468		0.06940059								
1.1474652	1.585341	3.593258027		1.1474652	0.006936321	6.757389115		1.1474652	0.929275738		0.65225004		0.069074496								
1.1474017	1.5853375	3.593259071		1.1474017	0.006937965	6.81572076		1.1474017	0.929335873		0.651908009		0.068533137								
1.1473383	1.5853354	3.593260065		1.1473383	0.006941485	6.817337523		1.1473383	0.929299774		0.651743876		0.068073637								
1.1472748	1.5853311	3.593260854		1.1472748	0.00694818	6.769892023		1.1472748	0.929165069		0.651671466		0.06788177								
1.1472113	1.585321	3.5932615		1.1472113	0.006954906	6.694041344		1.1472113	0.928990799		0.651725517		0.067938455								
1.1471479	1.5853059	3.593261975		1.1471479	0.006955928	6.608352999		1.1471479	0.928858912		0.652053267		0.068067443								
1.1470844	1.585291	3.593262449		1.1470844	0.006947721	6.519005544		1.1470844	0.928812954		0.652767833		0.068064423								
1.147021	1.5852824	3.593262921		1.147021	0.006932147	6.423871145		1.147021	0.928832071		0.653803886		0.067808054								
1.1469575	1.5852835	3.593263357		1.1469575	0.006915148	6.327258254		1.1469575	0.928863732		0.654903954		0.067295799								
1.1468941	1.5852927	3.593263755		1.1468941	0.006902741	6.250285844		1.1468941	0.928877285		0.655731998		0.066620766								
1.1468307	1.5853057	3.593264188		1.1468307	0.006898158	6.224041747		1.1468307	0.928882971		0.656018403		0.065927359								
1.1467673	1.5853179	3.59326472		1.1467673	0.006901682	6.268783231		1.1467673	0.928905613		0.65566069		0.065356289								
1.1467039	1.585325	3.593265291		1.1467039	0.006911522	6.376452902		1.1467039	0.928952093		0.654767082		0.064988419								
1.1466405	1.5853244	3.593265869		1.1466405	0.006924063	6.51181222		1.1466405	0.929010184		0.653641252		0.064826357								
1.1465771	1.5853157	3.593266299		1.1465771	0.00693418	6.631680115		1.1465771	0.929071298		0.652682618		0.064827015								
1.1465137	1.5853018	3.593266755		1.1465137	0.006937161	6.707615283		1.1465137	0.929142519		0.652207574		0.06495087								
1.1464503	1.5852884	3.593267341		1.1464503	0.006931564	6.736753317		1.1464503	0.929233856		0.652286851		0.065194199								
1.1463869	1.5852802	3.593268059		1.1463869	0.00692029	6.736251545		1.1463869	0.929340333		0.65272714		0.065583397								
1.1463236	1.5852781	3.593268772		1.1463236	0.006908356	6.727993379		1.1463236	0.929442725		0.653229001		0.066125952								
1.1462602	1.5852797	3.593269362		1.1462602	0.006899073	6.72356085		1.1462602	0.929524293		0.653607261		0.066760962								
1.1461969	1.5852818	3.593269862		1.1461969	0.00689213	6.718505453		1.1461969	0.929582006		0.653894232		0.067363754								
1.1461335	1.5852837	3.593270396		1.1461335	0.006885146	6.700348571		1.1461335	0.929622258		0.654241327		0.067805533								
1.1460702	1.585287	3.593271139		1.1460702	0.006876873	6.664687812		1.1460702	0.929651384		0.654718425		0.068013566								
1.1460069	1.585294	3.593271952		1.1460069	0.006868913	6.625397885		1.1460069	0.929672588		0.655199178		0.067981021								
1.1459435	1.5853043	3.593272806		1.1459435	0.006864594	6.608282697		1.1459435	0.929688153		0.655434337		0.067742554								
1.1458802	1.5853149	3.5932736		1.1458802	0.006866255	6.63280059		1.1458802	0.92970142		0.655242798		0.067358055								
1.1458169	1.5853217	3.593274312		1.1458169	0.006873249	6.699113576		1.1458169	0.929719088		0.654650011		0.06690339								
1.1457536	1.5853218	3.593274936		1.1457536	0.006882015	6.791948604		1.1457536	0.929755618		0.653867729		0.066459993								
1.1456903	1.5853153	3.593275464		1.1456903	0.006887838	6.893505144		1.1456903	0.929833179		0.653165683		0.066108285								
1.145627	1.5853053	3.59327589		1.145627	0.006886996	6.990248385		1.145627	0.929969635		0.652754697		0.065896328								
1.1455638	1.5852966	3.593276216		1.1455638	0.00687839	7.071169799		1.1455638	0.930160452		0.652728749		0.065801878								
1.1455005	1.5852939	3.593276574		1.1455005	0.006864286	7.128913329		1.1455005	0.930373258		0.653029231		0.065769311								
1.1454372	1.5852995	3.593276933		1.1454372	0.006849835	7.168188106		1.1454372	0.930564146		0.653426622		0.06579106								
1.145374	1.5853116	3.593277438		1.145374	0.006840847	7.207640534		1.145374	0.930701719		0.653602313		0.065913689								
1.1453107	1.5853245	3.593278078		1.1453107	0.006840377	7.26263472		1.1453107	0.930777021		0.653363801		0.06616582								
1.1452475	1.5853322	3.59327878		1.1452475	0.006846207	7.321612054		1.1452475	0.930796255		0.652851737		0.066493639								
1.1451842	1.5853322	3.593279428		1.1451842	0.006851804	7.345792184		1.1451842	0.93077075		0.652502357		0.066761672								
1.145121	1.585328	3.593279954		1.145121	0.006851138	7.301559019		1.145121	0.930713646		0.652708861		0.066834838								
1.1450578	1.5853262	3.593280407		1.1450578	0.006843624	7.194836941		1.1450578	0.930638783		0.653469168		0.066677112								
1.1449946	1.5853307	3.593280896		1.1449946	0.006834352	7.070071161		1.1449946	0.930556933		0.654380868		0.066375614								
1.1449313	1.5853398	3.593281604		1.1449313	0.006829118	6.975209724		1.1449313	0.930476171		0.654996933		0.066082291								
1.1448681	1.5853485	3.593282437		1.1448681	0.006829127	6.930536953		1.1448681	0.93041191		0.655178753		0.065922818								
1.1448049	1.5853539	3.5932834		1.1448049	0.006830658	6.931488002		1.1448049	0.930394448		0.655097149		0.065941129								
1.1447418	1.5853576	3.59328437		1.1447418	0.006829875	6.973761664		1.1447418	0.930455672		0.654926709		0.066108505								
1.1446786	1.5853635	3.593285264		1.1446786	0.0068273	7.063773289		1.1446786	0.930599054		0.654618504		0.066348188								
1.1446154	1.5853724	3.593286045		1.1446154	0.006827027	7.201326822		1.1446154	0.93078402		0.654007931		0.066565464								
1.1445522	1.5853811	3.593286719		1.1445522	0.006831866	7.36049655		1.1445522	0.930948172		0.653095278		0.06670195								
