Reference:	"Hudson et al. (2022)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/ac3e74"
Sample Type:	"Ice"
Composition:	"NH3 (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/170"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
713.3	1.38193		-0.00424		
713.42	1.38195		-0.00402		
713.54	1.38193		-0.00379		
713.66	1.38188		-0.00357		
713.78	1.38179		-0.00338		
713.9	1.38166		-0.00329		
714.02	1.38152		-0.00329		
714.14	1.38139		-0.00343		
714.26	1.38127		-0.00367		
714.38	1.38121		-0.004		
714.5	1.38121		-0.00433		
714.62	1.38127		-0.00462		
714.74	1.38138		-0.00482		
714.86	1.38151		-0.00491		
714.98	1.38163		-0.00491		
715.1	1.38173		-0.00486		
715.22	1.38179		-0.00479		
715.34	1.38185		-0.00477		
715.46	1.3819		-0.00476		
715.58	1.38196		-0.00477		
715.7	1.38204		-0.00476		
715.82	1.38213		-0.00471		
715.94	1.38221		-0.00461		
716.06	1.38224		-0.00447		
716.18	1.38223		-0.00436		
716.3	1.38217		-0.00434		
716.42	1.38209		-0.0044		
716.54	1.38202		-0.00458		
716.66	1.38199		-0.00481		
716.78	1.38201		-0.00505		
716.9	1.38209		-0.00522		
717.02	1.3822		-0.0053		
717.14	1.38233		-0.00526		
717.26	1.38246		-0.00512		
717.38	1.38256		-0.00494		
717.5	1.38264		-0.00472		
717.62	1.38271		-0.00447		
717.74	1.38276		-0.00421		
717.86	1.38279		-0.00391		
717.98	1.38278		-0.00358		
718.1	1.38272		-0.00325		
718.22	1.38259		-0.00298		
718.34	1.3824		-0.00283		
718.46	1.38219		-0.00283		
718.58	1.38198		-0.00303		
718.7	1.38184		-0.00337		
718.82	1.38178		-0.0038		
718.94	1.38182		-0.00423		
719.06	1.38195		-0.00459		
719.18	1.38212		-0.00482		
719.3	1.38231		-0.00491		
719.42	1.3825		-0.0049		
719.54	1.38265		-0.00482		
719.66	1.38278		-0.00468		
719.78	1.38289		-0.0045		
719.9	1.38298		-0.00426		
720.02	1.38304		-0.00398		
720.14	1.38307		-0.00367		
720.26	1.38305		-0.00338		
720.38	1.383		-0.00314		
720.5	1.3829		-0.00297		
720.62	1.3828		-0.0029		
720.74	1.3827		-0.00289		
720.86	1.38261		-0.00289		
720.98	1.38254		-0.00286		
721.1	1.38247		-0.00277		
721.22	1.38238		-0.00263		
721.34	1.38227		-0.00248		
721.46	1.38212		-0.00238		
721.58	1.38197		-0.00237		
721.7	1.38183		-0.00248		
721.82	1.38172		-0.00269		
721.94	1.38166		-0.00296		
722.06	1.38165		-0.00326		
722.18	1.38168		-0.00352		
722.3	1.38174		-0.00378		
722.42	1.3818		-0.00399		
722.54	1.38188		-0.00419		
722.66	1.38196		-0.00437		
722.78	1.38206		-0.00452		
722.9	1.38215		-0.00461		
723.02	1.38223		-0.00464		
723.14	1.38229		-0.00461		
723.26	1.38233		-0.00457		
723.38	1.38234		-0.00455		
723.5	1.38234		-0.00457		
